index,Participant_ID,Round,InfoOrderGroup,Context,CausalScore,BonusScore,Is_Human,ST_Outcome,End_Outcome,TakesAction,MotivatedByEndOutcome,Is_Pivotal,DummyText,Time_Agent,Time_Action,Time_Incentive,Time_Pivotal,Time_ST_Outcome,Time_Dummy,Time_EndOutcome,Views_Agent,Views_Action,Views_Incentive,Views_Pivotal,Views_ST_Outcome,Views_Dummy,Views_EndOutcome,ContextIsFootball,InfoOrderB,InfoOrderC,Time_Action_md,Time_Agent_md,Time_Incentive_md,Time_Pivotal_md,Time_ST_Outcome_md,Time_Dummy_md,Time_EndOutcome_md,Is_SouthAfrican,CorrectNumeracy,PostGraduateDegree
17,18,8,C,Business,2,0.0,1,1,0,0,1,1,1,3569.0,36510.0,7713.0,2083.0,3782.0,969.0,2896.0,3.0,11.0,7.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,32481.643028846152,1076.253605769231,5105.310096153846,-534.5240384615386,2090.3846153846152,-372.9495192307693,573.1177884615386,0.0,1.0,0.0
28,29,8,B,Business,5,1.0,1,1,0,0,0,0,0,754.0,4991.0,1179.0,1445.0,1142.0,1279.0,1329.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,962.6430288461538,-1738.746394230769,-1428.6899038461538,-1172.5240384615386,-549.6153846153845,-62.94951923076928,-993.8822115384614,0.0,0.0,1.0
29,30,8,C,Football,7,10.0,0,1,0,1,0,0,1,1950.0,1483.0,0.0,0.0,2300.0,0.0,3466.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,-295.03125,-252.72956730769238,-2350.064903846154,-1869.6790865384614,-842.4459134615386,-1514.9122596153845,1500.0985576923076,1.0,0.0,1.0
30,31,8,A,Business,2,0.0,1,0,0,0,1,0,0,14419.0,13232.0,13795.0,11898.0,0.0,0.0,14498.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9203.643028846154,11926.25360576923,11187.310096153846,9280.475961538461,-1691.6153846153845,-1341.9495192307693,12175.117788461539,0.0,0.0,1.0
40,41,8,B,Business,5,10.0,1,1,1,0,1,1,0,765.0,6854.0,4495.0,2365.0,1691.0,1917.0,2997.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,2825.643028846154,-1727.746394230769,1887.3100961538462,-252.52403846153857,-0.6153846153845279,575.0504807692307,674.1177884615386,1.0,0.0,0.0
42,43,8,A,Football,6,10.0,0,1,1,0,0,0,0,3316.0,1883.0,5933.0,2866.0,2400.0,2466.0,2367.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,104.96875,1113.2704326923076,3582.935096153846,996.3209134615386,-742.4459134615386,951.0877403846155,401.0985576923076,1.0,0.0,0.0
46,47,8,B,Business,6,0.0,0,0,0,1,1,0,0,2167.0,3484.0,5085.0,4817.0,2900.0,2250.0,4070.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,-544.3569711538462,-325.74639423076906,2477.310096153846,2199.4759615384614,1208.3846153846155,908.0504807692307,1747.1177884615386,1.0,0.0,0.0
52,53,8,B,Football,6,-10.0,1,0,0,1,0,1,0,5877.0,2116.0,1367.0,1568.0,1100.0,900.0,1400.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,337.96875,3674.2704326923076,-983.0649038461538,-301.67908653846143,-2042.4459134615386,-614.9122596153845,-565.9014423076924,1.0,0.0,1.0
0,1,8,A,Football,4,0.0,0,0,0,0,0,0,0,1763.0,1482.0,3683.0,2532.0,4632.0,3466.0,3335.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,-296.03125,-439.7295673076924,1332.9350961538462,662.3209134615386,1489.5540865384614,1951.0877403846155,1369.0985576923076,1.0,0.0,1.0
2,3,8,C,Football,1,1.0,0,1,0,1,0,0,0,483.0,1150.0,352.0,1902.0,7709.0,400.0,4399.0,1.0,2.0,1.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,-628.03125,-1719.7295673076924,-1998.0649038461538,32.32091346153857,4566.554086538461,-1114.9122596153845,2433.0985576923076,1.0,1.0,0.0
9,10,8,A,Football,4,-1.0,0,1,0,0,1,1,1,1375.0,1452.0,1024.0,1247.0,1913.0,1810.0,2553.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,-326.03125,-827.7295673076924,-1326.0649038461538,-622.6790865384614,-1229.4459134615386,295.0877403846155,587.0985576923076,1.0,1.0,0.0
11,12,8,C,Football,6,1.0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,1.0,0.0,0.0
14,15,8,C,Football,1,1.0,1,1,0,1,0,0,0,968.0,816.0,2033.0,1624.0,5849.0,1115.0,1300.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-962.03125,-1234.7295673076924,-317.0649038461538,-245.67908653846143,2706.5540865384614,-399.9122596153845,-665.9014423076924,1.0,0.0,0.0
16,17,8,B,Football,2,-1.0,0,0,1,1,1,0,0,2530.0,1730.0,1863.0,1506.0,5433.0,0.0,778.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,-48.03125,327.2704326923076,-487.0649038461538,-363.67908653846143,2290.5540865384614,-1514.9122596153845,-1187.9014423076924,1.0,0.0,1.0
43,44,8,B,Business,5,1.0,0,0,1,0,1,1,1,10290.0,7613.0,12924.0,2815.0,1834.0,7061.0,7366.0,3.0,5.0,8.0,3.0,2.0,1.0,5.0,0.0,1.0,0.0,3584.643028846154,7797.2536057692305,10316.310096153846,197.47596153846143,142.38461538461547,5719.0504807692305,5043.117788461539,1.0,0.0,0.0
44,45,8,C,Business,5,-1.0,1,1,0,0,1,0,0,3550.0,3317.0,6698.0,1514.0,2783.0,1947.0,2567.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,0.0,0.0,1.0,-711.3569711538462,1057.253605769231,4090.310096153846,-1103.5240384615386,1091.3846153846155,605.0504807692307,244.11778846153857,1.0,0.0,0.0
45,46,8,A,Football,4,0.0,1,0,1,1,1,1,1,3235.0,3717.0,4016.0,6435.0,6550.0,4214.0,2751.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1938.96875,1032.2704326923076,1665.9350961538462,4565.320913461539,3407.5540865384614,2699.0877403846152,785.0985576923076,1.0,1.0,1.0
55,56,8,B,Business,5,-1.0,1,0,0,1,0,1,1,1884.0,2552.0,2417.0,1552.0,1283.0,1132.0,2451.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,-1476.3569711538462,-608.746394230769,-190.6899038461538,-1065.5240384615386,-408.6153846153845,-209.94951923076928,128.11778846153857,0.0,1.0,0.0
5,6,8,C,Football,2,0.0,0,0,1,0,0,1,1,1264.0,3842.0,3664.0,4603.0,6928.0,884.0,6313.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,2063.96875,-938.7295673076924,1313.9350961538462,2733.3209134615386,3785.5540865384614,-630.9122596153845,4347.098557692308,1.0,1.0,0.0
7,8,8,B,Business,6,-1.0,1,1,0,0,1,1,1,1567.0,20257.0,3306.0,2094.0,4135.0,2286.0,4191.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,0.0,1.0,0.0,16228.643028846154,-925.746394230769,698.3100961538462,-523.5240384615386,2443.3846153846152,944.0504807692307,1868.1177884615386,0.0,1.0,0.0
10,11,8,B,Business,5,1.0,1,0,1,0,1,0,0,2598.0,16292.0,1450.0,4446.0,3113.0,4715.0,2515.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,12263.643028846154,105.25360576923094,-1157.6899038461538,1828.4759615384614,1421.3846153846155,3373.0504807692305,192.11778846153857,1.0,0.0,0.0
18,19,8,A,Business,5,-1.0,1,0,0,0,1,0,0,454.0,3645.0,1415.0,746.0,760.0,1336.0,2230.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-383.3569711538462,-2038.746394230769,-1192.6899038461538,-1871.5240384615386,-931.6153846153845,-5.949519230769283,-92.88221153846143,0.0,1.0,1.0
19,20,8,B,Business,4,0.0,0,0,0,1,1,0,1,1316.0,9150.0,5117.0,2050.0,1766.0,1116.0,2466.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5121.643028846154,-1176.746394230769,2509.310096153846,-567.5240384615386,74.38461538461547,-225.94951923076928,143.11778846153857,1.0,1.0,0.0
20,21,8,C,Football,3,1.0,1,1,1,0,0,1,0,933.0,2492.0,850.0,1790.0,6694.0,563.0,5266.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,713.96875,-1269.7295673076924,-1500.0649038461538,-79.67908653846143,3551.5540865384614,-951.9122596153845,3300.0985576923076,1.0,0.0,1.0
21,22,8,A,Business,6,-1.0,1,0,1,0,0,1,1,10370.0,1651.0,991.0,1834.0,576.0,1309.0,684.0,9.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-2377.356971153846,7877.2536057692305,-1616.6899038461538,-783.5240384615386,-1115.6153846153845,-32.94951923076928,-1638.8822115384614,0.0,1.0,1.0
22,23,8,B,Football,3,-1.0,0,0,0,0,0,0,0,9724.0,15435.0,4264.0,6040.0,5576.0,6126.0,4694.0,7.0,7.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,0.0,13656.96875,7521.270432692308,1913.9350961538462,4170.320913461539,2433.5540865384614,4611.087740384615,2728.0985576923076,0.0,1.0,1.0
34,35,8,B,Business,5,-1.0,0,0,1,0,0,0,0,1064.0,1645.0,2727.0,1355.0,2208.0,1001.0,1833.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,-2383.356971153846,-1428.746394230769,119.31009615384619,-1262.5240384615386,516.3846153846155,-340.9495192307693,-489.88221153846143,1.0,1.0,1.0
35,36,8,C,Football,4,10.0,0,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1778.03125,-2202.7295673076924,-2350.064903846154,-1869.6790865384614,-3142.4459134615386,-1514.9122596153845,-1965.9014423076924,0.0,0.0,1.0
37,38,8,B,Football,3,0.0,1,0,1,0,0,0,1,1764.0,3421.0,1248.0,3468.0,4964.0,3281.0,3828.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1642.96875,-438.7295673076924,-1102.0649038461538,1598.3209134615386,1821.5540865384614,1766.0877403846155,1862.0985576923076,1.0,0.0,1.0
39,40,8,A,Business,5,-1.0,0,1,0,0,1,0,1,1017.0,4803.0,2082.0,1709.0,1084.0,1213.0,1248.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,774.6430288461538,-1475.746394230769,-525.6899038461538,-908.5240384615386,-607.6153846153845,-128.94951923076928,-1074.8822115384614,1.0,0.0,0.0
41,42,8,C,Football,7,-10.0,0,0,0,1,0,1,1,1150.0,2965.0,4531.0,2949.0,4448.0,3716.0,3187.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1186.96875,-1052.7295673076924,2180.935096153846,1079.3209134615386,1305.5540865384614,2201.0877403846152,1221.0985576923076,1.0,1.0,1.0
53,54,8,C,Football,5,1.0,0,1,0,0,1,1,1,647.0,765.0,1082.0,1033.0,950.0,1833.0,949.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-1013.03125,-1555.7295673076924,-1268.0649038461538,-836.6790865384614,-2192.4459134615386,318.0877403846155,-1016.9014423076924,1.0,0.0,0.0
1,2,9,B,Business,3,0.0,0,0,0,0,0,0,1,1067.0,2250.0,3536.0,865.0,1266.0,1452.0,2636.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,-1778.3569711538462,-1425.746394230769,928.3100961538462,-1752.5240384615386,-425.6153846153845,110.05048076923072,313.11778846153857,0.0,0.0,1.0
15,16,9,A,Business,5,1.0,0,1,0,0,0,0,1,2241.0,1457.0,1171.0,292.0,2064.0,1141.0,4295.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,-2571.356971153846,-251.74639423076906,-1436.6899038461538,-2325.5240384615386,372.3846153846155,-200.94951923076928,1972.1177884615386,0.0,0.0,0.0
23,24,9,C,Football,5,1.0,0,0,1,0,0,1,1,1406.0,618.0,1166.0,1016.0,2367.0,1100.0,750.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1160.03125,-796.7295673076924,-1184.0649038461538,-853.6790865384614,-775.4459134615386,-414.9122596153845,-1215.9014423076924,0.0,0.0,0.0
24,25,9,A,Business,6,1.0,0,1,1,0,0,0,0,7685.0,5051.0,1483.0,5849.0,1469.0,1436.0,1849.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1022.6430288461538,5192.2536057692305,-1124.6899038461538,3231.4759615384614,-222.61538461538453,94.05048076923072,-473.88221153846143,1.0,0.0,1.0
25,26,9,B,Football,6,1.0,0,1,1,0,1,1,1,568.0,332.0,1147.0,1134.0,1818.0,533.0,666.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,-1446.03125,-1634.7295673076924,-1203.0649038461538,-735.6790865384614,-1324.4459134615386,-981.9122596153845,-1299.9014423076924,0.0,1.0,0.0
26,27,9,C,Football,4,1.0,1,0,1,0,0,0,0,1083.0,798.0,1203.0,1341.0,1269.0,2067.0,1013.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-980.03125,-1119.7295673076924,-1147.0649038461538,-528.6790865384614,-1873.4459134615386,552.0877403846155,-952.9014423076924,0.0,0.0,0.0
27,28,9,A,Football,5,0.0,1,1,0,1,0,1,1,2699.0,1794.0,1467.0,2799.0,1300.0,1131.0,3416.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,15.96875,496.2704326923076,-883.0649038461538,929.3209134615386,-1842.4459134615386,-383.9122596153845,1450.0985576923076,0.0,1.0,1.0
31,32,9,B,Football,3,0.0,1,1,0,1,1,0,1,1000.0,2629.0,3174.0,1446.0,2368.0,1829.0,2329.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,850.96875,-1202.7295673076924,823.9350961538462,-423.67908653846143,-774.4459134615386,314.0877403846155,363.0985576923076,0.0,1.0,0.0
32,33,9,C,Business,2,0.0,0,1,0,0,0,0,0,317.0,2183.0,600.0,496.0,582.0,384.0,750.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1845.3569711538462,-2175.746394230769,-2007.6899038461538,-2121.5240384615386,-1109.6153846153845,-957.9495192307693,-1572.8822115384614,0.0,1.0,1.0
33,34,9,A,Football,6,1.0,1,1,1,1,1,0,1,790.0,997.0,980.0,820.0,1412.0,443.0,890.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,-781.03125,-1412.7295673076924,-1370.0649038461538,-1049.6790865384614,-1730.4459134615386,-1071.9122596153845,-1075.9014423076924,0.0,1.0,1.0
36,37,9,A,Football,6,0.0,1,1,1,0,0,0,0,1653.0,479.0,139.0,119.0,196.0,83.0,777.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1299.03125,-549.7295673076924,-2211.064903846154,-1750.6790865384614,-2946.4459134615386,-1431.9122596153845,-1188.9014423076924,1.0,0.0,0.0
38,39,9,C,Business,3,10.0,0,1,1,0,0,0,0,2098.0,6787.0,3612.0,1822.0,2340.0,3268.0,2281.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2758.643028846154,-394.74639423076906,1004.3100961538462,-795.5240384615386,648.3846153846155,1926.0504807692307,-41.88221153846143,0.0,0.0,1.0
47,48,9,C,Football,3,-1.0,1,1,0,0,0,0,1,1647.0,459.0,375.0,396.0,11066.0,424.0,1722.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,-1319.03125,-555.7295673076924,-1975.0649038461538,-1473.6790865384614,7923.554086538461,-1090.9122596153845,-243.90144230769238,0.0,0.0,0.0
54,55,9,A,Business,6,10.0,1,1,1,1,1,0,0,2303.0,1297.0,559.0,0.0,857.0,51.0,797.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-2731.356971153846,-189.74639423076906,-2048.689903846154,-2617.5240384615386,-834.6153846153845,-1290.9495192307693,-1525.8822115384614,0.0,0.0,0.0
3,4,9,A,Football,3,0.0,1,0,0,0,0,1,1,1451.0,594.0,822.0,608.0,1026.0,712.0,1003.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,-1184.03125,-751.7295673076924,-1528.0649038461538,-1261.6790865384614,-2116.4459134615386,-802.9122596153845,-962.9014423076924,0.0,1.0,0.0
4,5,9,B,Business,5,1.0,1,0,1,1,1,1,0,2242.0,1079.0,13667.0,756.0,78.0,517.0,2012.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,-2949.356971153846,-250.74639423076906,11059.310096153846,-1861.5240384615386,-1613.6153846153845,-824.9495192307693,-310.88221153846143,0.0,0.0,1.0
6,7,9,A,Business,5,10.0,0,1,1,0,1,1,0,1223.0,2107.0,1375.0,1658.0,1957.0,891.0,1257.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,-1921.3569711538462,-1269.746394230769,-1232.6899038461538,-959.5240384615386,265.3846153846155,-450.9495192307693,-1065.8822115384614,1.0,1.0,1.0
8,9,9,C,Football,5,-1.0,1,0,0,0,0,1,0,2646.0,2862.0,7539.0,2346.0,3096.0,2099.0,17026.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1083.96875,443.2704326923076,5188.935096153846,476.32091346153857,-46.44591346153857,584.0877403846155,15060.098557692309,1.0,0.0,1.0
12,13,9,A,Business,5,1.0,1,0,1,1,0,1,0,1124.0,5305.0,5548.0,2856.0,1881.0,757.0,2329.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1276.6430288461538,-1368.746394230769,2940.310096153846,238.47596153846143,189.38461538461547,-584.9495192307693,6.1177884615385665,0.0,0.0,1.0
13,14,9,B,Business,6,10.0,1,1,1,0,1,1,1,1099.0,3517.0,1716.0,850.0,966.0,1000.0,1216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-511.3569711538462,-1393.746394230769,-891.6899038461538,-1767.5240384615386,-725.6153846153845,-341.9495192307693,-1106.8822115384614,0.0,0.0,0.0
17,18,9,C,Football,4,1.0,0,0,0,0,1,0,1,2934.0,1217.0,10163.0,1150.0,11276.0,7880.0,4414.0,4.0,1.0,2.0,1.0,10.0,6.0,3.0,1.0,0.0,1.0,-561.03125,731.2704326923076,7812.935096153846,-719.6790865384614,8133.554086538461,6365.087740384615,2448.0985576923076,0.0,1.0,0.0
28,29,9,B,Business,6,-10.0,0,0,0,0,1,1,0,303.0,6710.0,0.0,209.0,715.0,507.0,923.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2681.643028846154,-2189.746394230769,-2607.689903846154,-2408.5240384615386,-976.6153846153845,-834.9495192307693,-1399.8822115384614,0.0,0.0,1.0
29,30,9,C,Football,4,0.0,0,1,1,0,0,0,1,983.0,2267.0,3383.0,2567.0,3780.0,2000.0,1233.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,488.96875,-1219.7295673076924,1032.9350961538462,697.3209134615386,637.5540865384614,485.0877403846155,-732.9014423076924,1.0,0.0,1.0
30,31,9,A,Business,2,0.0,1,0,1,0,0,0,0,1190.0,2522.0,5104.0,2674.0,2111.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1506.3569711538462,-1302.746394230769,2496.310096153846,56.47596153846143,419.3846153846155,-1341.9495192307693,-2322.8822115384614,0.0,0.0,1.0
40,41,9,B,Business,5,-10.0,1,0,0,0,0,0,0,1198.0,1573.0,2649.0,700.0,2549.0,631.0,1416.0,3.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,-2455.356971153846,-1294.746394230769,41.31009615384619,-1917.5240384615386,857.3846153846155,-710.9495192307693,-906.8822115384614,1.0,0.0,0.0
42,43,9,A,Business,6,10.0,1,1,1,1,1,1,0,6700.0,5649.0,5016.0,1183.0,2717.0,1000.0,4216.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1620.6430288461538,4207.2536057692305,2408.310096153846,-1434.5240384615386,1025.3846153846155,-341.9495192307693,1893.1177884615386,1.0,0.0,0.0
46,47,9,B,Football,4,10.0,0,1,0,1,0,1,0,1300.0,1916.0,1850.0,2100.0,3316.0,3050.0,2133.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,137.96875,-902.7295673076924,-500.0649038461538,230.32091346153857,173.55408653846143,1535.0877403846155,167.09855769230762,1.0,0.0,0.0
52,53,9,B,Football,1,-1.0,1,0,1,1,0,1,0,2267.0,8531.0,2601.0,1633.0,3319.0,899.0,2145.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,6752.96875,64.27043269230762,250.9350961538462,-236.67908653846143,176.55408653846143,-615.9122596153845,179.09855769230762,1.0,0.0,1.0
0,1,9,A,Business,7,-1.0,1,0,0,1,0,0,0,3984.0,7399.0,1354.0,1667.0,1267.0,1350.0,2134.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3370.643028846154,1491.253605769231,-1253.6899038461538,-950.5240384615386,-424.6153846153845,8.050480769230717,-188.88221153846143,1.0,0.0,1.0
2,3,9,C,Business,5,-1.0,0,1,0,1,0,1,0,716.0,2968.0,767.0,2035.0,934.0,1017.0,2237.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,-1060.3569711538462,-1776.746394230769,-1840.6899038461538,-582.5240384615386,-757.6153846153845,-324.9495192307693,-85.88221153846143,1.0,1.0,0.0
9,10,9,A,Football,1,0.0,0,1,0,1,1,1,1,766.0,1000.0,1406.0,911.0,1452.0,654.0,810.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,-778.03125,-1436.7295673076924,-944.0649038461538,-958.6790865384614,-1690.4459134615386,-860.9122596153845,-1155.9014423076924,1.0,1.0,0.0
11,12,9,C,Business,6,1.0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,1.0,0.0,0.0
14,15,9,C,Business,6,10.0,1,1,0,0,0,0,0,2134.0,1366.0,3683.0,1717.0,1334.0,3135.0,4017.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,-2662.356971153846,-358.74639423076906,1075.3100961538462,-900.5240384615386,-357.6153846153845,1793.0504807692307,1694.1177884615386,1.0,0.0,0.0
16,17,9,B,Business,6,1.0,1,1,1,1,1,1,0,0.0,1993.0,1285.0,0.0,0.0,0.0,1431.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2035.3569711538462,-2492.746394230769,-1322.6899038461538,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-891.8822115384614,1.0,0.0,1.0
43,44,9,B,Business,3,1.0,0,0,1,1,0,1,1,0.0,1233.0,1466.0,0.0,800.0,0.0,3697.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,-2795.356971153846,-2492.746394230769,-1141.6899038461538,-2617.5240384615386,-891.6153846153845,-1341.9495192307693,1374.1177884615386,1.0,0.0,0.0
44,45,9,C,Football,7,-10.0,1,0,0,1,0,0,0,3715.0,3517.0,3466.0,4998.0,3803.0,1697.0,2834.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,0.0,1.0,1738.96875,1512.2704326923076,1115.9350961538462,3128.3209134615386,660.5540865384614,182.08774038461547,868.0985576923076,1.0,0.0,0.0
45,46,9,A,Business,1,0.0,0,0,0,0,1,0,1,1801.0,4016.0,2865.0,1500.0,1368.0,1351.0,1568.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,-12.356971153846189,-691.746394230769,257.3100961538462,-1117.5240384615386,-323.6153846153845,9.050480769230717,-754.8822115384614,1.0,1.0,1.0
55,56,9,B,Football,5,1.0,0,0,1,1,1,1,1,1984.0,2351.0,2734.0,3034.0,1183.0,2049.0,1460.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,572.96875,-218.72956730769238,383.9350961538462,1164.3209134615386,-1959.4459134615386,534.0877403846155,-505.9014423076924,0.0,1.0,0.0
5,6,9,C,Business,1,0.0,0,0,1,0,0,1,1,3985.0,16769.0,1966.0,3012.0,2406.0,1343.0,1462.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,12740.643028846154,1492.253605769231,-641.6899038461538,394.47596153846143,714.3846153846155,1.0504807692307168,-860.8822115384614,1.0,1.0,0.0
7,8,9,B,Football,5,0.0,1,0,1,1,0,1,1,31037.0,1616.0,8253.0,4249.0,2688.0,2606.0,2846.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,-162.03125,28834.27043269231,5902.935096153846,2379.3209134615386,-454.44591346153857,1091.0877403846155,880.0985576923076,0.0,1.0,0.0
10,11,9,B,Business,6,-10.0,1,1,0,1,1,1,0,700.0,3431.0,882.0,2182.0,1199.0,666.0,1249.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,-597.3569711538462,-1792.746394230769,-1725.6899038461538,-435.52403846153857,-492.6153846153845,-675.9495192307693,-1073.8822115384614,1.0,0.0,0.0
18,19,9,A,Football,3,0.0,1,0,0,1,1,0,0,1056.0,4524.0,1186.0,2323.0,1555.0,2018.0,1063.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2745.96875,-1146.7295673076924,-1164.0649038461538,453.32091346153857,-1587.4459134615386,503.0877403846155,-902.9014423076924,0.0,1.0,1.0
19,20,9,B,Football,1,1.0,0,0,0,1,1,1,1,4066.0,2234.0,3667.0,4649.0,4499.0,2234.0,1500.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,455.96875,1863.2704326923076,1316.9350961538462,2779.3209134615386,1356.5540865384614,719.0877403846155,-465.9014423076924,1.0,1.0,0.0
20,21,9,C,Business,5,1.0,0,0,1,1,1,1,0,1523.0,10056.0,2574.0,1172.0,5934.0,1371.0,1352.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,6027.643028846154,-969.746394230769,-33.68990384615381,-1445.5240384615386,4242.384615384615,29.050480769230717,-970.8822115384614,1.0,0.0,1.0
